	X	Y	Celltype	Sender_cells	Sender_cells_PI
4578	1475.634390021134	268.0851855354789	Receivers	151,2448,3196,6906,7638	7638
4579	158.25250733844953	539.9903552839683	Others		
4580	964.8173337073698	181.01461944569652	Others		
4581	805.4915600350962	265.6846493856568	Others		
4582	1201.0625964965766	1452.875662211453	Others		
4583	1311.9945026833313	898.6079660546106	Senders		
4584	1380.5985101434997	936.0411396400488	Senders		
4585	467.3011551049491	164.30287078997296	Others		
4586	280.5356828560317	516.5506091987949	Others		
4587	1983.918343734569	965.1792231496426	Others		
4588	1619.1166247555504	1766.534801894256	Receivers	629,2257,3405,3449,3784,4741,4826,6255,7648	629,3784,4826,6255
4589	339.82602506019566	616.9802492933516	Receivers		
4590	556.1383042002035	1080.3679390649359	Receivers		
4591	441.7103049332556	425.6195277812962	Receivers		
4592	1092.671341049018	217.4011258901547	Others		
4593	789.6184773150625	982.1716813333277	Receivers		
4594	770.515310705524	1651.8526404615725	Senders		
4595	1157.2400080690763	714.1431904103935	Senders		
4596	1064.6154016850244	158.56904787692773	Others		
4597	1034.7087938612156	583.6056387065512	Receivers	169,472,838,1179,2582,2748,3227,4799,5497,5620,6648,7909	169,472,2582,4799,7909
4598	347.21859893482485	1354.2043907333614	Receivers		
4599	1313.875074101799	782.212119395556	Senders		
4600	1285.1980443980772	485.9198916994416	Receivers	1273,3818,5891	
4601	897.3973379793728	1896.6711064269257	Others		
4602	1766.7413438657904	1970.1162309716294	Others		
4603	50.51895975956655	1032.7720871333224	Others		
4604	1388.8322426893158	1347.3829490229523	Receivers		
4605	1186.75518525797	202.95878122008682	Others		
4606	429.64597768985027	1793.4221375669615	Receivers	1362,2592	
4607	808.3514925407276	1184.7163891372693	Others		
4608	1081.72997489976	857.7353922781315	Senders		
4609	182.52534853379677	1409.5993585050685	Others		
4610	1993.9044153186185	1710.1056485836484	Receivers		
4611	375.42875032416555	778.7781845053647	Receivers	5919	
4612	791.0747542045265	1688.0349802182534	Receivers	1563,2384,2646,2890,4145,4550,4594,5881	4145,4594
4613	300.8835009861395	612.6187977698407	Receivers		
4614	189.14046568571163	702.9550294556724	Others		
4615	319.9506428411627	905.7354693147411	Receivers		
4616	1594.7223429654937	301.85827779683103	Senders		
4617	1995.5559529747252	1311.8803212823743	Receivers		
4618	378.6232177474671	718.1219543244998	Receivers	4206,5919	
4619	757.1618913938125	1047.338946194479	Receivers		
4620	1009.9344754588544	1913.0997391022943	Others		
4621	1533.413967830926	801.567149523531	Receivers	408,1738	
4622	818.7261354687432	1466.397570153298	Receivers		
4623	547.6095408867259	278.3224496160339	Others		
4624	893.9895973264624	359.95264663855676	Others		
4625	1779.6536822920311	1181.1715680041034	Receivers		
4626	1594.265471803313	1814.8309383295668	Receivers		
4627	1824.1620373794512	1642.3556097838716	Senders		
4628	1826.1258183204397	1031.3478060830853	Others		
4629	1890.4758800813272	433.9309563089209	Senders		
4630	717.3110576348565	614.7339110992496	Receivers	443,467,885,1604,3248,3427,4039,4181,5496,5517,6438,6941,6950,7484,7965	885,3248,3427,4039,6941,7965
4631	1967.3652115139744	1835.3583579035276	Receivers		
4632	695.4418345668906	86.15780316635124	Others		
4633	618.1863706533204	219.26839183568524	Others		
4634	930.4620001121044	526.0912318930899	Receivers		
4635	1605.6454589315997	667.5827043253388	Receivers		
4636	1913.3500287585482	832.2680795276729	Others		
4637	1899.8332381142304	1329.6263820177921	Receivers		
4638	1389.1345466080104	1321.1994938606326	Receivers		
4639	1813.660086608563	791.8478370419992	Others		
4640	1426.9333113014404	1317.5986636105356	Receivers		
4641	1006.7851093346045	1721.4241477637722	Others		
4642	1702.4349074877985	1628.6069343683885	Senders		
4643	57.17573903421225	885.2934088956385	Others		
4644	543.5665364993849	825.4324850079014	Senders		
4645	663.6332033683245	1958.7115372425737	Receivers		
4646	1150.2447146875363	1759.1823030252424	Others		
4647	1673.5827207596244	1814.0109381637428	Receivers	1888,4826,7269	
4648	55.770101549535546	1583.0944488921634	Others		
4649	168.56781410587664	1992.8141894826374	Others		
4650	628.0019179976522	1127.2933389852963	Others		
4651	1074.0367578934192	1777.6349651631674	Others		
4652	102.50861056676564	1078.0178824795896	Others		
4653	282.50810008015725	33.086380502497015	Others		
4654	1046.8869414574588	86.22860464674665	Others		
4655	913.6322373441524	1688.3451842817806	Receivers		
4656	1979.5720222549014	158.5086823952049	Senders		
4657	145.09312133383978	490.6946117041857	Others		
4658	1397.313196825647	1334.0549512167377	Receivers		
4659	1846.2541083473186	381.27136657703574	Senders		
4660	36.399549591641154	275.00186316186534	Others		
4661	503.8918816945985	400.55362938557295	Receivers		
4662	309.63988850817435	873.8344713426502	Receivers		
4663	1276.2269125161306	1506.8229351286968	Others		
4664	1350.131509643239	710.1902066555119	Senders		
4665	651.8051436284877	1236.9077238614523	Receivers		
4666	1195.5073849417483	711.4480927847467	Senders		
4667	547.4935868427871	1987.819079416326	Receivers		
4668	318.4271563989527	942.1742190577252	Receivers		
4669	100.82294016685545	1686.0771959472968	Others		
4670	700.9425709606911	1772.0436777994032	Receivers	728,2375,2618,3734,4214,4424,5085,5779,5881,7195,7581	2375,4214,7581
4671	1390.3864933268296	518.1980466846097	Receivers	3049,5670	
4672	612.0899389963572	1310.229448665989	Receivers		
4673	1211.3589647276444	1340.526069582181	Others		
4674	934.2432057303325	1406.2085477359108	Others		
4675	1770.8392210910163	1420.7927926290913	Senders		
4676	434.68181654659264	1475.0198745776793	Senders		
4677	1109.5905932634785	1273.3753233544376	Others		
4678	1677.3566558189618	1387.9557573953768	Senders		
4679	69.34571544953117	653.3628680327985	Others		
4680	246.7642183259491	1440.7472429651546	Receivers		
4681	216.1873704248707	960.6464110936681	Others		
4682	129.45642096349675	266.1630568057694	Others		
4683	769.7949094029168	1557.9282899098043	Senders		
4684	791.2679744390165	1128.4272133060897	Others		
4685	70.62437586385872	1820.1087888017626	Others		
4686	542.1659029341956	90.26325355240571	Others		
4687	1821.9808009897904	546.2671435868109	Senders		
4688	268.48206855085465	175.38080411708944	Others		
4689	1089.180465655095	1000.592253286004	Receivers	823,2221,2274,2417,3414,3489,4006,4861,4939,5809,5911,6224,6240,6452,7200,7350,7891	2221,2274,2417,4006,4861,5809,6240,7891
4690	1594.9011644307022	433.44956885192266	Senders		
4691	1279.3810730110793	1443.2174166585635	Others		
4692	171.71497563718628	470.6600642193752	Others		
4693	1364.247145125547	22.005305264578332	Others		
4694	1821.9071979819598	1674.6828060901237	Senders		
4695	1434.4329352358748	1084.735411910071	Receivers		
4696	781.6002046346546	589.7110232234488	Receivers		
4697	901.1514971802815	105.10107188048146	Others		
4698	214.0553720412095	407.5046802543183	Others		
4699	218.59733551239248	1701.1096855498472	Receivers		
4700	838.6855718667423	993.5345997569631	Receivers		
4701	1976.8555278562908	1519.7845002026083	Receivers	3435,5225,7318	
4702	1506.2543585176395	88.65237912254575	Receivers		
4703	750.0012385371396	1704.8959962565607	Receivers	214,728,1563,2384,2646,2890,3554,4079,4117,4145,4176,4214,4424,4550,4594,5035,5881,7195,7581	1563,2384,2646,4145,4214,4424,5881,7195
4704	1175.1721098940573	479.65430574246517	Receivers	165,1403,3593	
4705	379.24686048974564	1392.6608015992952	Receivers		
4706	1781.9410197707589	1932.558793781938	Receivers		
4707	612.0245005236383	169.3969930863426	Others		
4708	1458.2788216531478	1382.9326685019241	Receivers		
4709	270.3286106919336	1578.3900886957078	Receivers		
4710	282.56584019105446	1536.5750212636358	Receivers		
4711	1316.7719163142592	1320.9797457922205	Others		
4712	802.2882173891637	1734.383209192071	Receivers	4145,4424	
4713	325.8959494473104	1987.0650119708419	Others		
4714	1348.9824328732973	798.8275783312718	Senders		
4715	183.066170386303	1478.4753262025501	Others		
4716	1725.8817520283628	414.47466412413416	Senders		
4717	497.72320616208646	846.7415770469784	Senders		
4718	1326.0943902718845	761.4905460861391	Senders		
4719	625.4177065223063	711.8218851155902	Senders		
4720	179.35781818438977	254.49311109932293	Others		
4721	1256.2640750985954	1587.7163455832297	Others		
4722	1042.4502053959993	168.54924373504954	Others		
4723	230.0633414178912	1313.040746127823	Others		
4724	413.48736416385077	580.3470366429	Receivers		
4725	1475.709386762618	1499.288289245875	Receivers	124,428,3020,3025,3312,5104,5231,6341,7022,7886,7889	3020,3312,6341,7889
4726	346.66456278520894	1396.2791168468718	Receivers		
4727	1572.4339983822128	555.9023652698427	Receivers		
4728	971.8741735729952	1733.8710731697206	Others		
4729	1250.8343274967187	971.6288598873286	Senders		
4730	269.8858994015081	1089.0994385641925	Others		
4731	1852.4512654474902	712.5937109019891	Receivers		
4732	1837.1527288298435	1857.6985963511363	Receivers		
4733	413.04819157688553	1882.068464988544	Receivers		
4734	1021.9784323213358	45.62034864495779	Others		
4735	1017.1182376919407	849.7155441381452	Senders		
4736	648.0354385942195	239.71668965582626	Others		
4737	1258.0416371926462	1126.904789879763	Receivers		
4738	204.22873688648414	75.81286039357593	Others		
4739	338.6978091329649	952.6409665415975	Receivers		
4740	1669.2232020716942	287.4216819133204	Senders		
4741	1661.8691489119851	1716.080263373841	Senders		
4742	168.5011926600579	726.8780991947716	Others		
4743	1362.2681608920916	626.7791410986174	Senders		
4744	1745.5876843049457	355.82419403557594	Senders		
4745	300.9345645013657	597.5706569013919	Receivers		
4746	122.21197821970176	1678.8439827757024	Others		
4747	1448.2859345827421	1288.3427071944004	Receivers		
4748	515.9007903692902	1313.2607693097834	Receivers		
4749	929.3385013453037	699.8225034233749	Receivers	2039,2888,5243,7777	
4750	1471.872229500096	644.0714740592881	Receivers	181,458,498,1245,5206,6184,6745,7000,7502	458,6184
4751	1357.833917044772	985.2179046761695	Senders		
4752	339.6260390077832	1180.526857591057	Others		
4753	289.8470330992209	1175.8771810454261	Others		
4754	1401.6061747689744	1973.358444949539	Others		
4755	879.2381805908092	1853.6039930506565	Receivers		
4756	1448.3053866952848	1974.8949683562444	Others		
4757	1614.8836329716194	1970.1362005533133	Others		
4758	813.7746508356232	1829.5401886438456	Receivers		
4759	1454.5952973064402	1163.8363982557003	Receivers		
4760	1598.653659946641	829.0206699717329	Receivers		
4761	1018.5641304245153	63.46742931017979	Others		
4762	1730.3950021346243	1915.9823108539874	Receivers		
4763	14.322566799163328	825.4442695825554	Others		
4764	977.4352740872945	907.990351331341	Receivers	770,880,1643,1812,2903,2991,3311,3420,4735,6583,7020,7172	880,1643,1812,3311,3420,7020,7172
4765	770.29506741162	1184.730143969001	Others		
4766	1392.1423300344286	69.37249343944329	Receivers		
4767	1071.2561923181358	298.7561682261288	Others		
4768	1833.346658693903	611.1097743709944	Receivers	1408,4687,5050	
4769	1177.8261612494546	1993.3522070401593	Others		
4770	21.20444966390722	798.852978676333	Others		
4771	1932.899366598145	665.8353428598181	Receivers		
4772	1765.4408350606016	859.9878699271084	Others		
4773	1714.6327454539003	1088.0107280040893	Others		
4774	1474.7440229208032	865.3705497256839	Receivers	179,213,408,1249,1745,3144,4372,4947,5069,5734,5973,6061,6845,7019,7183,7214,7325	408,4947,5069,6061,7214
4775	1375.257666356577	1525.5043951383193	Receivers		
4776	1976.8039531542797	936.0006315749108	Others		
4777	677.0800561972337	1569.911171549813	Senders		
4778	1607.554225811121	1661.412621631559	Senders		
4779	1816.8959714211642	717.1235124817979	Receivers		
4780	883.4542937159497	226.0890223499834	Others		
4781	1488.0029381439388	1737.4066352634509	Receivers		
4782	43.586888382217246	477.07675629939183	Others		
4783	1358.2692617128303	260.8810525175005	Receivers		
4784	1308.89579251149	251.2865968822944	Others		
4785	112.7739812893862	1768.2896326874757	Others		
4786	92.49272285040445	1914.2502980884615	Others		
4787	1072.931085722701	685.9553706958745	Senders		
4788	1857.5694699231426	858.4789652635085	Others		
4789	102.70726015189213	362.2335568699637	Others		
4790	730.128256843967	474.5489273820613	Receivers		
4791	1607.365332421493	2.2250019974578983	Receivers		
4792	1196.4450232090314	805.5800348090978	Senders		
4793	862.9007533789123	352.1377105631609	Others		
4794	1306.4617193983638	529.6225561967129	Receivers	64,258,545,571,1273,2509,3049,3130,3818,5505,5791,5891,6153,6645	545,1273,2509
4795	999.1395909511094	1815.542839081637	Others		
4796	1131.9766559937193	148.91211222763312	Others		
4797	414.25058173438555	455.9890121687586	Receivers		
4798	1197.9044977932201	177.8811082356102	Others		
4799	1059.0483295258405	591.0289692451291	Senders		
4800	1471.2373194382544	1655.7242292839055	Receivers	1975,3889,5807,6780	
4801	464.5716953743242	1040.4507693314836	Receivers		
4802	1223.5651077097314	688.089189438488	Senders		
4803	1127.5937945999308	1945.4285318339025	Others		
4804	1911.129720409253	644.7623957826991	Receivers		
4805	1712.7145019896957	883.3043503387994	Others		
4806	1299.6703962959743	1847.8165766541183	Others		
4807	1524.5370419094718	826.3444025583717	Receivers	408,5069,7214	
4808	1120.3492715806353	1784.6222678608394	Others		
4809	571.6300757625006	1918.451799038522	Receivers		
4810	1506.1101197885482	757.334103988919	Receivers	179,408,1484,1738,2671,4146,6039,7698	1738,2671,6039
4811	1876.1866175523273	135.72525629732525	Senders		
4812	1664.4643057833418	1251.0668027580339	Receivers		
4813	624.4361676621609	67.58929577821272	Others		
4814	620.0596554415106	1714.175324379866	Senders		
4815	779.2572924925314	564.4043097861569	Receivers		
4816	4.354137415610193	182.71127954944944	Others		
4817	1895.1571439234901	1707.5662603768924	Receivers	2126,3884,5062,5109,6286,6492,6833	2126,5062,6286
4818	1837.9223020860509	1658.2181371349675	Senders		
4819	1226.2597727056045	214.63782733526136	Others		
4820	849.4694270477987	1830.6390735951354	Receivers		
4821	1512.3700002074374	1981.894798581703	Others		
4822	1344.4514150687112	767.5594194719171	Senders		
4823	1705.0702489220566	1931.7923593313265	Receivers		
4824	475.464203156412	125.0530927351703	Others		
4825	1819.2658225651421	1096.8917014954975	Others		
4826	1660.900147527917	1758.2457791727988	Senders		
4827	598.8352711852602	1154.359977204107	Others		
4828	836.421832089413	1791.59513743679	Receivers		
4829	1833.2678432400091	1065.6486671669777	Others		
4830	1918.4951134494347	1777.0203647137337	Receivers		
4831	729.6390508070356	356.12796629240574	Others		
4832	1083.8278072386377	453.6269296604698	Receivers		
4833	1002.8086303154662	1144.6412372305729	Receivers		
4834	532.9895636989872	1440.2901356384823	Senders		
4835	1167.894355743742	1188.7720243489907	Receivers		
4836	956.7182262795251	554.2056146382488	Receivers		
4837	997.2927557590685	1240.3640753103964	Others		
4838	1877.2524815561292	1524.1186113573976	Senders		
4839	1636.454012183666	425.2242054859179	Senders		
4840	1668.4995349345809	514.2973167471696	Senders		
4841	640.4193910264482	1722.130229957248	Senders		
4842	1959.4638114347706	643.5855446150498	Receivers		
4843	992.3881212294793	1705.6943375605897	Others		
4844	638.9821571629832	1160.4985756088092	Others		
4845	682.2655128303254	1943.0215513944775	Receivers		
4846	1196.274509760905	1718.8716650590302	Others		
4847	1775.4398508997965	449.72305979783636	Senders		
4848	1264.669181273891	123.60380744212995	Others		
4849	272.28593878795107	739.325105450471	Receivers		
4850	1527.9309730616474	906.6418400614456	Receivers		
4851	1592.422410400177	860.7922288910108	Receivers		
4852	178.17970912057902	1548.3747486979407	Others		
4853	1608.2299868224006	66.8262989710704	Receivers	579,771,1323,1715,3323,3642,3754,5819,7721	579,3323,3754
4854	1523.7772479214518	1968.1803302179853	Others		
4855	742.7409662311139	733.1552335883456	Senders		
4856	203.90809187031311	990.2877635495524	Others		
4857	418.85671772193535	1121.416577963324	Others		
4858	1604.9744496749536	1358.3761643803546	Senders		
4859	1425.0349179858026	287.08974845127	Receivers		
4860	178.20052776484775	1385.6444257632652	Others		
4861	1122.6080783675986	989.2680266455352	Senders		
4862	1718.8391498978526	1702.9916631882525	Senders		
4863	561.877475979863	1685.2709582562684	Senders		
4864	553.7971106327182	1665.8120034898984	Senders		
4865	694.5116499948696	1059.2058518147337	Receivers		
4866	1861.470268453727	557.1927522881914	Receivers	584,943,1125,1408,1468,1495,2290,3205,3982,4687,5050,6555,7695	1468,1495,3205,4687,5050,7695
4867	1212.0832465461062	1146.921819713176	Receivers		
4868	1291.9755429571	1828.633201455053	Others		
4869	713.1967405461542	1157.4291629990948	Others		
4870	448.71966156504374	1130.3003239114073	Others		
4871	1054.3686556186467	842.4996673705587	Senders		
4872	352.4018043865842	36.19181670358196	Others		
4873	1542.3327802400847	860.5265640409234	Receivers		
4874	1591.5972686060445	261.5619653113843	Senders		
4875	1225.9381065450657	1847.5556890898727	Others		
4876	1538.2629393724826	1566.1697518996068	Senders		
4877	1471.9463212891412	3.3702885474098387	Receivers		
4878	1038.3507746397402	449.35975205050306	Receivers		
4879	1687.6448409635866	881.2358342730427	Others		
4880	784.6670523388881	1846.339580529884	Receivers		
4881	387.7107792726706	1510.636919754663	Receivers	478,819,2601,3857,4456,4676,5581,5989,6239,6375,6431,7534	2601,5581,5989,6239,6431
4882	795.3588026595506	1576.477862591773	Receivers	1996,2890,2927,3231,3376,4447,4683,4915,6470,6689,6715	3231,3376,4683,6689
4883	463.4353106410911	379.06959361041515	Others		
4884	467.53168208426763	1509.5179283484517	Senders		
4885	983.4779301992664	993.0196981630086	Receivers		
4886	206.17012762904773	1939.771494264262	Others		
4887	1206.8318221074665	1243.7036693102295	Others		
4888	1885.4905098419945	736.6523109642851	Receivers		
4889	268.1525802824927	1516.918318934306	Receivers		
4890	1692.3287274231134	1425.9230497432086	Senders		
4891	1461.0143874092803	180.65260783000903	Receivers		
4892	434.70770307519047	183.66825504347406	Others		
4893	1708.8920325931406	1443.0199869068508	Senders		
4894	1059.8927288253474	922.1914998242389	Senders		
4895	952.4456800452832	1743.9964765841332	Receivers		
4896	88.65376913923706	1004.6539551246825	Others		
4897	1251.246704402752	1792.4351650698475	Others		
4898	1665.4071385179698	612.3905854439067	Receivers		
4899	1234.0179050438314	1319.362245251529	Others		
4900	1396.5327707543765	1999.6280261911513	Others		
4901	963.6485220963256	226.9159901397628	Others		
4902	983.1900646897338	628.2156102958049	Receivers	169,266,2748,2888,3820,5497,6648,7777,7909	2748,7909
4903	1354.7981243188678	39.453354366108194	Others		
4904	1378.5488786563342	529.2941220323379	Receivers	571,3049,5670,5791	3049
4905	1191.4324048792475	1648.9051047216813	Others		
4906	1070.7950750241785	1324.2745891215277	Others		
4907	998.0262078666244	602.1655913645318	Receivers	169,266,472,2582,2748,4799,5497,6648,7909	169,2748,7909
4908	1952.3815027276012	842.8371218612305	Others		
4909	1218.9724050879547	1270.1567655275617	Others		
4910	596.081179165896	947.7327195550517	Receivers	4017	
4911	866.3307428728862	1474.5033284823048	Receivers		
4912	1196.323744832798	1684.2499928813525	Others		
4913	1818.7174948853963	1905.1885565223504	Receivers		
4914	1113.2018473613725	1536.1043343266979	Others		
4915	726.3246268348553	1558.0159500859224	Senders		
4916	1657.0891372854605	259.783758692262	Senders		
4917	514.4752586728915	1638.4919753450151	Senders		
4918	1592.4375910445021	1739.3170191937959	Receivers	375,629,2113,2257,3042,3405,3449,3784,4741,4826,6255,6621,7415,7648	2113,3042,3405,3449,3784,6255,7415
4919	95.7482286524336	1616.390099036375	Others		
4920	1234.2329449553274	1207.3765999701257	Receivers		
4921	1042.5403951293895	1747.3184430676308	Others		
4922	860.4553459614266	1083.7981615422668	Others		
4923	311.40282381992756	140.36186175751618	Others		
4924	1777.4597298905599	829.0465548503596	Others		
4925	1317.1310046663625	1469.4430632124074	Receivers		
4926	654.2390351897014	1406.8697168527403	Receivers	301,404,914,991,1041,2963,3147,3942,3950,4451,5352,5401,5853,7875	3147,3942,4451,5853
4927	243.60093419187635	443.67792125312013	Others		
4928	1495.535299638357	1416.0995919976542	Receivers	428,1160,1992,2450,2536,3051,5104,6341	2536,3051,5104
4929	1938.9709686901087	544.1000831366523	Receivers	775,1050,1125,1468,2095,3205,3823,5825,7230,7390	1125,5825,7230
4930	1880.1807991479566	1615.962792583962	Senders		
4931	252.01204728266256	627.7344394358711	Receivers		
4932	176.95060093444746	985.8458981114873	Others		
4933	870.4365798014903	1904.3498655550547	Others		
4934	475.79967283200506	1109.7994296519807	Others		
4935	1550.036890443123	739.2607890940806	Receivers		
4936	101.9627158576415	484.4019029708362	Others		
4937	558.5668388818119	1793.0494636191909	Senders		
4938	49.341062454336004	579.3604565010735	Others		
4939	1144.1698623530667	985.6935284475727	Senders		
4940	956.5311832215189	154.9895635293157	Others		
4941	120.95926776521915	1956.49471366536	Others		
4942	896.1162216877343	916.799926603773	Receivers		
4943	353.463345608332	1647.53829573659	Receivers	1300,1902,5427,5504,6806,7770,7877	1902
4944	66.91431866701225	1349.0521925482396	Others		
4945	1506.4999274317943	792.1378840478645	Receivers	120,179,408,1484,1738,2671,5069,6039,7214	408,1738
4946	616.1455169567698	1850.907866446964	Receivers	3447	
4947	1444.1143018571804	885.4780889354752	Senders		
4948	1742.94029904999	1438.396679982857	Senders		
4949	1170.4040039355993	1588.770289536165	Others		
4950	789.7779843051904	811.8706889946978	Receivers	2835,3359,5345,7567	
4951	15.248934489759947	248.1300758821987	Others		
4952	1957.6648947995882	1261.714453038317	Receivers		
4953	21.32438299605477	1149.5006267341535	Others		
4954	1588.2871771998273	954.5284447890714	Receivers		
4955	1051.0535376345583	1021.2563304346361	Receivers	2221,2274,2417,3489,4006,6240	6240
4956	634.8073826297323	923.130407928944	Receivers	1325,3874,4017,4139,6972,7353	7353
4957	1706.2674947462874	380.9363810224398	Senders		
4958	551.5757171208921	113.6106590571495	Others		
4959	1208.3599010839407	146.2505086324759	Others		
4960	1411.563622199311	1795.784754358032	Receivers		
4961	735.5766099980003	566.9169298783659	Receivers	885,6941	
4962	1955.1384979324525	1630.479076970647	Receivers	6492,6638,7240	
4963	1112.6358657013936	282.76107327991707	Others		
4964	1204.3909979769555	1495.0113509949256	Others		
4965	1575.3687515718914	1170.3890973909665	Receivers		
4966	718.424654828349	6.013662965771882	Others		
4967	1554.258938464261	1212.346486602619	Receivers		
4968	916.8428011539364	1539.1241366487798	Receivers		
4969	1862.255032855193	1154.7728430557677	Others		
4970	1795.8767423312383	1030.2276829407397	Others		
4971	656.2606210764579	1166.701264516426	Others		
4972	1085.0074700666735	1195.999386567532	Receivers		
4973	492.09314177727515	1535.6158997224404	Senders		
4974	1002.3781793587514	279.9940824831191	Others		
4975	1738.2648429080614	1466.8681030862451	Senders		
4976	425.48265664201114	622.8888626318154	Receivers	367,971,4356,5064,5732,7847	971,7847
4977	260.01785825320576	1652.2088338198923	Receivers		
4978	288.72859491718185	472.5140858138079	Others		
4979	718.3893575869886	1314.5425831862103	Receivers		
4980	1107.6929298630746	312.37252481360514	Others		
4981	602.6334853020475	831.4907822491462	Senders		
4982	1760.361804052846	1207.1169464409036	Receivers		
4983	1952.3512173954832	616.0366729829625	Receivers		
4984	1578.0748973559496	534.0474801475974	Receivers	1920,6521	
4985	427.59938878159545	1773.7057254306346	Receivers	398,1362,1739,2592,6472	
4986	485.95748650020676	282.9059427762923	Others		
4987	360.4740392124166	1165.786470651363	Others		
4988	555.6423422483399	1874.821758811792	Receivers		
4989	125.02397445648784	65.34077413579209	Others		
4990	1994.3894172081702	524.8153259136939	Receivers	1050,1071,3823,7230,7390,7583	1050,3823
4991	1386.8228038440793	1753.6757166280154	Receivers		
4992	354.54316537375564	86.6665912387905	Others		
4993	374.8603097524672	279.3515796140109	Others		
4994	600.1978227884093	1927.3665368391312	Receivers		
4995	1768.622094664928	201.99642662413675	Senders		
4996	1556.7899962930885	372.84953254736575	Senders		
4997	181.7044464724411	1729.9945508215665	Others		
4998	458.5826856811706	236.22799418198915	Others		
4999	181.31360026080623	1836.1096934974512	Others		
5000	85.21788221689076	537.6044681034118	Others		
5001	1511.185135052918	901.402273115294	Receivers	1745,4947,5069	
5002	385.00149014457776	83.19538024309314	Others		
5003	1792.6038897154478	181.86547919611962	Senders		
5004	728.9161303852252	1415.590530439851	Receivers	301,1041,1152,2388,2827,4451	301,2827
5005	1637.9706937819394	903.7650081896033	Receivers		
5006	1333.186449030736	1810.3881438524043	Others		
5007	5.6536891491900665	1247.762709026026	Others		
5008	37.27801232645267	342.8440374274493	Others		
5009	1932.0893528716879	1965.947684013294	Others		
5010	33.11088420714658	1615.8246506179512	Others		
5011	869.3054423515754	1609.5668048597995	Receivers		
5012	960.6411236811603	1857.9073609881157	Others		
5013	657.4693206140724	1906.7694809701939	Receivers		
5014	1695.439694436989	286.41639600552725	Senders		
5015	460.2310940373242	342.0226746194945	Others		
5016	412.6202557471248	1318.90286920742	Receivers		
5017	145.1698256480809	1900.964517083694	Others		
5018	1196.6219964609393	296.7844828380035	Others		
5019	960.8227335975077	271.7775635029969	Others		
5020	424.03956860988325	727.2804672026456	Receivers	216,1668,1959,3264,4206,4356,5064,5919,6410,7373	3264,4206,5919
5021	587.6314563121734	1396.5165964008345	Receivers	404,914,1361,1874,2313,3925,3942,4834,5352,5707,5853,6160,6756,6900,7678,7875	404,914,1361,5352,7678,7875
5022	626.6130488390343	450.8210811324578	Receivers		
5023	725.80541376517	1364.3400384446368	Receivers		
5024	1023.8662059753478	1733.3608468785515	Others		
5025	76.3662562378491	1795.308382702555	Others		
5026	558.6153490332771	1326.485202095209	Receivers		
5027	1923.3740464508628	1996.7304524789274	Others		
5028	944.9917012645168	752.3874912538073	Receivers	353,2039,2962,5243,5586,7777,7988	5243
5029	350.9611913820609	325.4106521573501	Others		
5030	3.090500766336879	695.0172246846455	Others		
5031	847.1701730259176	1472.4785251320875	Receivers		
5032	1616.2837903489017	1215.6650247851483	Receivers		
5033	1059.6950898645669	1870.0384491150871	Others		
5034	1451.7409388251347	135.83263247271594	Receivers		
5035	732.6070946303589	1635.5153830670874	Senders		
5036	1289.0705601993113	1800.5579344499167	Others		
5037	439.6907462436286	1812.9117917683095	Receivers		
5038	1822.7699670034938	1205.9355477573797	Receivers		
5039	616.8081807969841	1967.232730175686	Receivers		
5040	1201.6566950878366	589.1094595700155	Senders		
5041	1883.7371593931746	1912.499222655602	Receivers		
5042	864.1166297519176	1291.543451014245	Others		
5043	1451.1576920991045	466.71440146810505	Receivers		
5044	858.519750396527	184.35403527441818	Others		
5045	1994.3652638737624	1618.2410120790314	Receivers		
5046	1732.1567856741262	1591.817798568113	Senders		
5047	1113.044871750645	3.2807821160907302	Others		
5048	1018.1992840477536	1525.0548924718607	Others		
5049	148.60306149401282	1042.870253108196	Others		
5050	1840.831141189516	540.3012847828792	Senders		
5051	1152.8131995856943	11.7848903620692	Others		
5052	978.4336272588505	1849.7596524624194	Others		
5053	1706.668027109387	128.99394407437237	Senders		
5054	1069.5090484639188	733.9192749006168	Senders		
5055	292.34553048978904	731.1900937709078	Receivers		
5056	503.92211490653693	1133.4897595893647	Others		
5057	1777.6029584052717	1686.658677159442	Senders		
5058	590.4950206786245	1626.8861664412498	Senders		
5059	1611.6170956143476	784.3184673032166	Receivers		
5060	1611.9320155633638	1562.9929333222742	Senders		
5061	147.1818154816824	861.5268772904847	Others		
5062	1867.8578719415011	1677.0519685765848	Senders		
5063	1697.7530805663896	144.9888033974147	Senders		
5064	451.1768792452233	685.2643561047229	Senders		
5065	850.2302200922937	703.5375456670945	Receivers		
5066	1154.3601895826032	1979.2168683004948	Others		
5067	1417.7916918299175	1168.4064101818724	Receivers		
5068	597.4222248224268	645.9434737268737	Senders		
5069	1464.3467544437353	848.2342077190403	Senders		
5070	1534.5500709652008	571.2738257189355	Receivers		
5071	1499.1123555821446	1604.183797104293	Receivers	936,1975,3021,3312,3889,3983,4446,4876,5231,5372,5486,5575,5807,6351,6572,6780,7022,7377	1975,3021,3889,4446,5575,5807,7022,7377
5072	84.44592642172921	176.4276993054139	Others		
5073	160.47330518615598	1063.3971030351117	Others		
5074	1310.4260915926222	823.7940406992899	Senders		
5075	2.6242671323897238	1605.776264156237	Others		
5076	384.7361213555649	821.7008915585416	Receivers		
